'fulfill via','vendor inco term','shipment mode','po sent to vendor date',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','first line designation','weight (kilograms)','line item insurance (usd)','sub classification'
'Direct Drop',CIP,Air,3/4/09,'Videx EC',400mg,'Delayed-release capsules - blister',29.029029,0.320969,0.795364,17.590143,3.310287,'BMS Meymac France',True,0.01283,1.203875,Adult
'Direct Drop',EXW,Air,7/3/07,Generic,10mg/ml,'Oral solution',239.239239,0.804841,0.15961,1.411968,0.041902,'Aurobindo Unit III India',False,1.119724,0.197186,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,331.036552,124.139112,2.675307,0.251414,'Cipla Goa India',False,30.185898,112.819196,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,80.643809,94.254184,8.33804,0.796145,'Aurobindo Unit III India',True,6.994777,156.908531,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,15mg,Capsule,59.059059,0.269356,0.042339,1.114711,0.083805,'Aurobindo Unit III India',False,9.045272,0.070053,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,60/30mg,'Chewable/dispersible tablet - FDC',59.059059,46.163052,24.476851,3.782587,0.335219,'Cipla Patalganga India',True,1.519792,22.244449,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,44.498531,49.228204,7.892155,1.466583,'Mylan (formerly Matrix) Nashik',False,6.003355,74.501456,Adult
'Direct Drop',EXW,Air,6/21/10,Determine,300mg,'Test kit',99.099099,0.995165,9.344773,66.882673,3.771213,'Inverness Japan',True,0.354579,15.556974,'HIV test'
'Direct Drop',EXW,Air,3/8/12,Generic,300/100mg,Tablet,29.029029,2.901622,7.560496,18.57852,3.477897,'Mylan (formerly Matrix) Nashik',True,0.262435,8.184535,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,41.417876,31.366583,5.402634,0.502828,'Aurobindo Unit III India',True,4.651521,29.959369,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,241.857232,135.037637,3.983235,0.754243,'Hetero Unit III Hyderabad IN',False,29.7695,146.183923,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Aluvia,200/50mg,Tablet,119.119119,21.030713,44.299265,15.026307,0.71234,'ABBVIE Ludwigshafen Germany',True,3.076909,42.312063,Adult
'Direct Drop',DDP,Truck,6/5/09,Generic,10mg/ml,'Oral solution',239.239239,0.320969,0.236896,5.239143,0.125707,'Aurobindo Unit III India',True,1.519792,0.394373,Pediatric
'Direct Drop',DDP,Air,3/27/09,Generic,30mg,Capsule,59.059059,4.474208,1.398692,2.229422,0.209512,'Aurobindo Unit III India',False,1.519792,2.11716,Adult
'Direct Drop',FCA,Air,3/18/10,Aluvia,200/50mg,Tablet,119.119119,0.256452,0.972045,26.871972,1.257071,'ABBVIE Ludwigshafen Germany',True,0.05482,1.617707,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,16.127471,19.825301,8.769062,0.838047,'Aurobindo Unit III India',True,1.698248,30.003477,Adult
'Direct Drop',DDP,Ocean,3/24/11,Generic,300mg,Tablet,59.059059,107.72938,81.92031,5.424928,0.502828,'Aurobindo Unit III India',True,4.03334,104.368718,Adult
'Direct Drop',DDP,Truck,8/28/14,Generic,50mg,Capsule,29.029029,0.061291,0.019698,2.236854,0.419024,'Aurobindo Unit III India',True,1.519792,0.015567,Pediatric
'Direct Drop',EXW,Air,11/1/11,Generic,600/300/300mg,'Tablet - FDC',29.029029,8.869383,13.029255,10.478285,1.969411,'Mylan (formerly Matrix) Nashik',True,0.754647,14.105318,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Determine,300mg,'Test kit',99.099099,1.853232,13.911313,53.506138,3.01697,'Inverness Japan',True,0.555197,17.186357,'HIV test'
'Direct Drop',EXW,Air,4/14/14,Generic,200/50mg,Tablet,119.119119,5.470985,12.427339,16.20047,0.754243,'Aurobindo Unit III India',True,1.067237,9.864512,Adult
'Direct Drop',DDP,Air,4/4/08,'Videx EC',250mg,'Delayed-release capsules - blister',29.029029,0.159678,0.310652,13.740674,2.597947,'BMS Meymac France',False,1.519792,0.383995,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300mg,'Test kit - Ancillary',99.099099,8.062929,0.008401,0.007431,0.0,'Inverness Japan',True,1.519792,0.012973,'HIV test - Ancillary'
'Direct Drop',EXW,Ocean,6/28/12,Generic,300/300mg,'Tablet - FDC',29.029029,31.895264,16.945189,3.790018,0.71234,'Hetero Unit III Hyderabad IN',True,2.475057,18.34353,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,30/6mg,'Chewable/dispersible tablet - FDC',59.059059,5.56776,1.10227,1.411968,0.125707,'Cipla Goa India',True,0.801303,1.834353,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,15.17263,5.374202,2.526679,0.251414,'Aurobindo Unit III India',True,1.041577,6.639476,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300mg,'Tablet - FDC',29.029029,5.306469,7.475536,10.047264,1.885607,'Aurobindo Unit III India',False,14.228662,5.933756,Adult
'Direct Drop',DDP,Truck,12/2/13,Generic,20mg/ml,'Oral solution',239.239239,0.024194,0.061675,17.04765,0.419024,'Aurobindo Unit III India',False,1.519792,0.049297,Pediatric
'Direct Drop',EXW,Air,10/16/12,Determine,300mg,'Test kit',99.099099,4.643563,43.064586,66.139532,3.729311,'Alere Medical Co. Ltd.',True,1.456808,46.619031,'HIV test'
'Direct Drop',DDP,Truck,10/9/14,Generic,300mg,Tablet,29.029029,0.05,0.079852,11.035641,2.095118,'Mylan (formerly Matrix) Nashik',False,1.519792,0.063567,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,246.579828,369.357854,10.686365,2.011314,'Mylan (formerly Matrix) Nashik',True,20.093217,399.844845,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,600mg,Tablet,29.029029,53.224365,18.462731,2.474659,0.460926,'Strides Bangalore India.',False,21.937263,17.633918,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,258.157284,301.722725,8.33804,0.796145,'Mylan (formerly Matrix) Nashik',True,30.802912,384.403329,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,0.175807,0.035669,1.434262,0.041902,'Hetero Unit III Hyderabad IN',False,0.082813,0.032432,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150mg,Tablet,59.059059,93.521269,22.698746,1.731518,0.167609,'Hetero Unit III Hyderabad IN',True,3.667097,24.571768,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,25.240404,18.957776,5.358045,0.502828,'Aurobindo Unit III India',True,19.14845,31.560212,Adult
'Direct Drop',FCA,Air,4/25/13,Videx,25mg,'Chewable/dispersible tablet',59.059059,1.20323,0.87853,5.201986,0.502828,'Bristol-Myers Squibb Anagni IT',True,0.197118,0.83934,Pediatric
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,226.245891,130.563453,4.117,0.754243,'Mylan (formerly Matrix) Nashik',True,13.686295,141.339882,Adult
'Direct Drop',DDP,Truck,6/2/15,Generic,400mg,'Delayed-release capsules',29.029029,0.008065,0.014333,10.567462,1.969411,'Aurobindo Unit III India',False,1.519792,0.011676,Adult
'Direct Drop',EXW,Air,4/11/13,Generic,150/30mg,'Tablet - FDC',59.059059,21.237165,6.460118,2.169971,0.209512,'Strides Bangalore India.',True,0.97276,6.169861,Adult
'Direct Drop',EXW,Air,8/23/13,Generic,200mg,Tablet,59.059059,62.863106,14.733895,1.672067,0.167609,'Aurobindo Unit III India',True,4.801984,14.072886,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,3.435495,0.773348,1.605184,0.167609,'Hetero Unit III Hyderabad IN',True,0.136466,0.836745,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,9.143578,11.831572,9.229809,1.717997,'Strides Bangalore India.',True,0.514373,14.616446,Adult
'Direct Drop',EXW,Air,5/17/13,Generic,200mg,'Delayed-release capsules',29.029029,0.119355,0.138609,8.174549,1.550388,'Aurobindo Unit III India',False,0.094477,0.132322,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,5.585502,2.735354,3.492762,0.670438,'Hetero Unit III Hyderabad IN',True,0.41873,2.171646,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,'Test kit - Ancillary',99.099099,3.374204,0.003516,0.007431,0.0,'Inverness Japan',True,0.710325,0.003892,'HIV test - Ancillary'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,104.837435,109.097958,7.423977,1.382778,'Mylan (formerly Matrix) Nashik',True,8.634706,99.148466,Adult
'Direct Drop',EXW,Air,8/13/14,Uni-Gold,300mg,'Test kit',19.019019,4.277433,14.263464,23.780506,6.704379,'Trinity Biotech Plc',True,1.519792,11.321357,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral suspension',239.239239,1.617747,1.045835,4.607473,0.125707,'Aurobindo Unit III India',True,0.417564,1.29209,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300mg,'Test kit - Ancillary',99.099099,8.062929,0.008401,0.007431,0.0,'Inverness Japan',True,1.519792,0.012973,'HIV test - Ancillary'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200/50mg,Tablet,119.119119,0.966132,2.99194,22.056419,1.047559,'Aurobindo Unit III India',True,1.04391,3.239307,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,20mg/ml,'Oral solution',239.239239,0.772583,1.096776,10.106715,0.251414,'Aurobindo Unit III India',True,0.454888,1.825272,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300+200mg,'Tablet - FDC + co-blister',119.119119,16.095213,34.373375,15.234387,0.71234,'Aspen-OSD Port Elizabeth SA',True,3.319516,42.465142,Adult
'Direct Drop',CIP,Air,11/4/10,Crixivan,400mg,Capsule,179.179179,0.043549,0.235215,37.157041,1.173266,'MSD Haarlem NL',True,0.008165,0.391778,Adult
'Direct Drop',EXW,Air,1/7/08,Stat-Pak,300mg,'Test kit',19.019019,15.127468,42.550472,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',True,3.566788,52.568354,'HIV test'
'Direct Drop',EXW,Air,5/10/13,Generic,600/300/300mg,'Tablet - FDC',29.029029,23.385559,27.991477,8.538688,1.59229,'Mylan (formerly Matrix) Nashik',True,1.912862,26.73563,Adult
'Direct Drop',EXW,Air,4/29/11,Generic,300mg,Tablet,29.029029,7.256475,4.87652,4.793258,0.921852,'Cipla Goa India',True,0.373241,6.212671,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral suspension',239.239239,8.927448,1.785809,1.42683,0.041902,'Aurobindo Unit III India',False,5.444659,2.206672,Pediatric
'Direct Drop',DDP,Truck,11/4/14,Generic,10mg/ml,'Oral solution',239.239239,0.030645,0.024034,5.313457,0.125707,'Aurobindo Unit III India',False,1.519792,0.019459,Pediatric
'Direct Drop',EXW,Air,3/27/12,Determine,300mg,'Test kit',99.099099,0.959681,8.010766,59.451265,3.352189,'Alere Medical Co. Ltd.',True,0.334751,8.672312,'HIV test'
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,0.785486,0.718227,6.509913,0.628536,'Mylan (formerly Matrix) Nashik',True,0.045489,1.196092,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,200/300mg,'Tablet - FDC',29.029029,4.837112,5.922389,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',True,0.314922,9.859323,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,14.514563,11.340744,5.573556,0.502828,'Cipla Goa India',True,1.130222,31.149964,Adult
'Direct Drop',EXW,Air,7/15/08,Generic,500/25mg,'Tablet - FDC',1000.0,0.009677,0.03099,19.58176,0.125707,'Micro Labs Ltd. (Brown & Burk) India',True,0.569193,0.038918,Malaria
'Direct Drop',EXW,Air,2/6/13,Generic,150/300mg,'Tablet - FDC',59.059059,14.667789,10.467213,5.090515,0.460926,'Hetero Unit III Hyderabad IN',True,2.024835,9.998132,Adult
'Direct Drop',DDP,Truck,8/27/14,Generic,400mg,'Delayed-release capsules',29.029029,0.024194,0.058782,16.25249,3.058873,'Aurobindo Unit III India',False,1.519792,0.055783,Adult
'Direct Drop',EXW,Air,11/19/07,Capillus,300mg,'Test kit',99.099099,0.48226,7.00606,103.296573,5.824429,'Trinity Biotech Plc',False,0.524871,8.655448,'HIV test'
'Direct Drop',EXW,Air,4/3/14,'Colloidal Gold',300mg,'Test kit',0.0,6.559699,16.744987,18.20695,102.6608,'KHB Test Kit Facility Shanghai China',True,3.163221,13.291924,'HIV test'
'Direct Drop',FCA,Air,10/31/13,Generic,100/25mg,Tablet,59.059059,3.153236,1.95206,4.414256,0.419024,'ABBVIE Ludwigshafen Germany',True,0.268267,1.86419,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,127.074603,171.552615,9.631105,1.801802,'Mylan (formerly Matrix) Nashik',True,10.902148,185.712025,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,80.643809,60.483969,5.350614,0.502828,'Strides Bangalore India.',False,14.703378,74.72329,Adult
'Direct Drop',CIP,Air,6/13/13,Crixivan,400mg,Capsule,179.179179,0.056452,0.30242,37.157041,1.173266,'MSD Haarlem NL',True,1.519792,0.289293,Adult
'Direct Drop',EXW,Air,2/27/13,Determine,300mg,'Test kit',99.099099,0.32742,3.050408,66.139532,3.729311,'Alere Medical Co. Ltd.',False,0.113139,2.913689,'HIV test'
'Direct Drop',FCA,Air,2/9/11,Norvir,100mg,Capsule,335.335335,0.056452,1.249054,153.466009,2.556044,'ABBVIE (Abbott) Logis. UK',True,0.129468,1.591762,Adult
'Direct Drop',EXW,Air,10/16/14,OraQuick,300mg,'Test kit',99.099099,0.046774,1.764116,260.099284,14.665829,'Pacific Biotech Thailand',True,0.089811,1.399764,'HIV test'
'Direct Drop',DDP,Truck,2/20/08,Truvada,300/200mg,'Tablet - FDC',29.029029,0.030645,0.121539,26.879403,5.070186,'Aspen-OSD Port Elizabeth SA',False,1.519792,0.150484,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,3.10001,13.278802,30.543087,2.849361,'Aurobindo Unit III India',False,0.223945,20.096154,Adult
'Direct Drop',EXW,Air,7/31/12,Determine,300mg,'Test kit',99.099099,6.456472,53.817291,59.451265,3.352189,'Alere Medical Co. Ltd.',True,2.224285,58.259518,'HIV test'
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,300mg,Tablet,59.059059,13.519398,10.605526,5.59585,0.544731,'Aurobindo Unit III India',False,3.36967,16.04994,Adult
'Direct Drop',EXW,Air,11/21/07,Generic,300mg,Tablet,59.059059,0.64355,0.563173,6.22752,0.586633,'Ranbaxy Paonta Shahib India',True,0.026827,0.695342,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,0.320969,0.000336,0.007431,0.0,'Hetero Unit III Hyderabad IN',False,1.519792,0.0,Adult
'Direct Drop',EXW,Air,5/23/13,Generic,50mg,Capsule,29.029029,0.109678,0.025968,1.664635,0.293317,'Aurobindo Unit III India',False,0.018662,0.024648,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,100mg,Capsule,99.099099,2.001619,1.009961,3.596802,0.209512,'Aurobindo Unit III India',True,0.303259,1.681274,Pediatric
'Direct Drop',FCA,Air,6/12/13,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.546776,1.760554,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,0.391903,1.681274,Pediatric
'Direct Drop',EXW,Air,7/12/12,Generic,200mg,Tablet,59.059059,10.343582,2.510861,1.731518,0.167609,'Hetero Unit III Hyderabad IN',True,0.495711,2.7178,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,1.274198,0.722958,4.042686,0.377121,'Aurobindo Unit III India',False,0.601852,0.573397,Adult
'Direct Drop',DDP,Truck,12/2/13,Aluvia,200/50mg,Tablet,119.119119,0.553228,1.336539,17.188847,0.796145,'ABBVIE Ludwigshafen Germany',False,1.519792,1.276523,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/30mg,'Tablet - FDC',59.059059,17.837154,6.317887,2.526679,0.251414,'Strides Bangalore India.',False,6.24013,9.560949,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150mg,Tablet,59.059059,113.945529,26.350234,1.649773,0.167609,'Hetero Unit III Hyderabad IN',True,4.743665,28.524578,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,12.354879,46.079342,26.604441,2.514142,'Aurobindo Unit III India',True,0.874785,56.927212,Adult
'Direct Drop',DDP,Ocean,3/23/11,Generic,600mg,Tablet,29.029029,220.934584,98.960845,3.195505,0.586633,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',True,12.634221,126.078688,Adult
'Direct Drop',EXW,Air,3/31/08,Generic,100mg,Capsule,99.099099,2.256459,1.291333,4.079843,0.209512,'Aurobindo Unit III India',True,0.123636,1.595654,Pediatric
'Direct Drop',EXW,Ocean,7/3/12,Generic,300mg,Tablet,59.059059,4.208078,5.476975,9.281829,0.87995,'Mylan (formerly Matrix) Nashik',False,5.512309,5.928567,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,3.133881,0.604235,1.37481,0.041902,'Aurobindo Unit III India',True,0.795471,0.577289,Pediatric
'Direct Drop',CIP,Air,9/17/10,Generic,200mg,Tablet,59.059059,102.021297,28.056255,1.961892,0.167609,'Hetero Unit III Hyderabad IN',True,4.315604,46.705948,Adult
'Direct Drop',EXW,Air,'N/A - From RDC',Reveal,300mg,'Test kit',29.029029,0.029032,0.092574,21.551083,4.06453,'Ranbaxy Fine Chemicals LTD',True,0.015163,31.149964,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,243.883045,267.256506,7.817841,1.466583,'Hetero Unit III Hyderabad IN',True,23.911943,255.266954,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,1.169359,0.856272,5.216848,0.502828,'Hetero Unit III Hyderabad IN',True,0.232109,1.091012,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,94.35353,195.786606,14.803365,2.765556,'Mylan (formerly Matrix) Nashik',True,7.503318,325.932355,Adult
'Direct Drop',EXW,Air,12/4/13,Determine,300mg,'Test kit',99.099099,5.054855,42.137165,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.483635,33.446456,'HIV test'
'Direct Drop',FCA,Air,5/16/14,Generic,100/25mg,Tablet,59.059059,8.503253,5.262377,4.414256,0.419024,'ABBVIE Ludwigshafen Germany',True,0.779141,4.177239,Pediatric
'Direct Drop',DDP,Air,'N/A - From RDC',Generic,30mg,Capsule,59.059059,41.34852,10.639028,1.835558,0.167609,'Aurobindo Unit III India',True,1.519792,16.100534,Adult
'Direct Drop',DDP,Air,6/23/14,Kaletra,80/20mg/ml,'Oral solution',159.159159,7.369379,24.907769,24.107488,0.838047,'ABBVIE Labs North Chicago US',True,1.519792,19.770537,Pediatric
'Direct Drop',CIP,Air,8/19/09,Stocrin/Sustiva,30mg/ml,'Oral solution',179.179179,0.308066,0.547098,12.603668,0.377121,'MSD Haarlem NL',True,0.062984,0.827664,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,60/30mg,'Chewable/dispersible tablet - FDC',59.059059,14.438756,7.656392,3.782587,0.335219,'Cipla Patalganga India',True,0.938935,6.077754,Pediatric
'Direct Drop',EXW,Air,3/31/11,Uni-Gold,300mg,'Test kit',19.019019,5.904858,19.688204,23.780506,6.704379,'Trinity Biotech Plc',True,1.463806,25.082896,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600mg,Tablet,29.029029,40.314646,13.98468,2.474659,0.460926,'Strides Bangalore India.',False,10.148667,11.100819,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,30mg,Capsule,59.059059,0.48226,0.073589,1.084986,0.083805,'Aurobindo Unit III India',True,0.023328,0.121944,Adult
'Direct Drop',EXW,Air,5/29/13,Determine,300mg,'Test kit',99.099099,4.922597,0.0,0.0,0.0,'Alere Medical Co. Ltd.',True,1.47547,0.0,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,40.708196,33.924786,5.945126,0.544731,'Hetero Unit III Hyderabad IN',False,6.13049,36.724681,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,0.006452,0.006939,6.138343,0.586633,'Mylan (formerly Matrix) Nashik',False,0.758147,0.009081,Adult
'Direct Drop',DDP,Air,4/4/08,Videx,100mg,'Chewable/dispersible tablet',59.059059,0.008065,0.01372,10.114146,0.963754,'BMS Meymac France',False,1.519792,0.016865,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,76.434118,46.577948,4.347374,0.419024,'Cipla Goa India',True,8.29529,70.490268,Adult
'Direct Drop',EXW,Air,'N/A - From RDC',Stat-Pak,300mg,'Test kit',19.019019,8.069381,22.699633,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',True,1.785727,31.149964,'HIV test'
'Direct Drop',EXW,Air,1/12/10,Generic,300mg,Tablet,59.059059,0.159678,0.294019,13.004964,1.215169,'Mylan (formerly Matrix) Nashik',True,2.482055,0.489074,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,0.18871,0.028747,1.077554,0.041902,'Aurobindo Unit III India',True,0.643841,0.023351,Pediatric
'Direct Drop',EXW,Air,10/18/07,'First Response',300mg,'Test kit',29.029029,6.435505,11.063778,12.261823,2.30463,'Premier Med. Corp Ltd. India',True,1.341336,13.668135,'HIV test'
'Direct Drop',EXW,Air,7/10/13,Determine,300mg,'Test kit',99.099099,4.903242,45.472016,66.139532,3.729311,'Alere Medical Co. Ltd.',True,1.440478,43.431615,'HIV test'
'Direct Drop',EXW,Air,9/15/11,Hexagon,300mg,'Test kit',99.099099,0.030645,0.374933,82.919652,4.693065,'Human Diagnostic',True,0.034991,0.477399,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,100mg,'Chewable/dispersible tablet',59.059059,5.804857,4.687508,5.759341,0.544731,'Aurobindo Unit III India',True,0.874785,5.791055,Pediatric
'Direct Drop',EXW,Air,10/24/08,Uni-Gold,300mg,'Test kit',19.019019,0.054839,0.188172,23.780506,6.704379,'Trinity Biotech Plc',True,0.013997,0.285401,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Truvada,300/200mg,'Tablet - FDC',29.029029,1.056455,2.89315,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.06765,3.574005,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Tablet,59.059059,98.053542,24.71803,1.798401,0.167609,'Mylan (formerly Matrix) Nashik',True,7.001775,26.757684,Adult
'Direct Drop',EXW,Air,2/5/13,Generic,50mg,'Chewable/dispersible tablet',29.029029,1.548392,0.201823,0.928926,0.167609,'Aurobindo Unit III India',True,0.061818,0.193295,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Viread,300mg,Tablet,29.029029,0.174194,0.311324,12.633394,2.388435,'Gilead(Nycomed) Oranienburg DE',True,0.492212,0.383995,Adult
'Direct Drop',FCA,Air,'N/A - From RDC',Determine,300mg,'Test kit',99.099099,0.804841,6.720441,59.451265,3.352189,'ABBVIE GmbH & Co.KG Wiesbaden',True,0.199451,31.149964,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,20mg,Capsule,59.059059,3.308075,0.603328,1.300496,0.125707,'Aurobindo Unit III India',False,3.996016,0.913285,Adult
'Direct Drop',FCA,Air,11/21/07,Norvir,100mg,Capsule,335.335335,0.159678,3.080146,136.240005,2.30463,'ABBVIE (Abbott) Logis. UK',True,0.39307,3.80492,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,6.956474,8.262715,8.471805,0.796145,'Aurobindo Unit III India',True,0.56686,12.504476,Adult
'Direct Drop',FCA,Air,10/22/13,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.014516,0.051781,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,0.044322,0.049297,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,29.029029,0.619357,0.229629,2.63815,0.502828,'Mylan (formerly Matrix) Nashik',True,0.029159,0.208862,Adult
'Direct Drop',EXW,Air,8/22/12,Determine,300mg,'Test kit - Ancillary',0.0,0.345162,0.180612,3.715704,20.951184,'Alere Medical Co. Ltd.',True,0.047822,0.195889,'HIV test - Ancillary'
'Direct Drop',DDP,Truck,6/5/09,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.079033,0.352655,31.197051,0.586633,'ABBVIE (Abbott) Logis. UK',True,1.519792,0.533182,Pediatric
'Direct Drop',DDP,Truck,8/27/14,Generic,400mg,'Delayed-release capsules',29.029029,0.035484,0.084499,16.25249,3.058873,'Aurobindo Unit III India',False,1.519792,0.080431,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,60/30mg,'Chewable/dispersible tablet - FDC',59.059059,17.74038,10.404923,4.183883,0.377121,'Cipla Patalganga India',False,10.590724,8.25848,Pediatric
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,300mg,Tablet,59.059059,24.192014,18.170392,5.358045,0.502828,'Aurobindo Unit III India',True,0.95993,23.14995,Adult
'Direct Drop',EXW,Air,'N/A - From RDC',OraQuick,300mg,'Test kit',99.099099,0.014516,0.588039,260.099284,14.665829,'Pacific Biotech Thailand',True,0.045489,0.726476,'HIV test'
'Direct Drop',CIP,Air,4/4/12,Isentress,400mg,Tablet,59.059059,0.269356,1.566535,41.244315,3.855018,'MSD Haarlem NL',True,0.040823,1.695544,Adult
'Direct Drop',EXW,Air,7/9/09,Determine,300mg,'Test kit',99.099099,5.643567,41.162701,52.019857,2.933166,'Inverness Japan',True,1.041577,62.295354,'HIV test'
