country,'vendor inco term','shipment mode','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
'Cote d Ivoire','N/A - From RDC',Air,Efavirenz,Generic,50mg,Capsule,29.029029,7.280669,1.699196,1.664635,0.293317,'Aurobindo Unit III India',0.302092,5.431509,2.098998,Pediatric
'South Africa',DDP,Truck,Stavudine,Generic,1mg/ml,'Oral solution',199.199199,0.804841,0.219007,1.939598,0.041902,'Aurobindo Unit III India',1.519792,23.33324,0.330806,Pediatric
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,16.67586,6.254042,2.675307,0.251414,'Mylan (formerly Matrix) Nashik',7.342358,58.484746,4.964688,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Stavudine,Generic,1mg/ml,'Oral solution',199.199199,3.869367,0.544356,1.00324,0.041902,'Aurobindo Unit III India',8.154158,43.664778,0.906798,Pediatric
'Congo DRC','N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,0.014516,0.003343,1.47885,0.041902,'Aurobindo Unit III India',0.082813,4.606106,0.002595,Pediatric
'South Africa',DDP,Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.017742,0.016122,5.945126,0.125707,'Aurobindo Unit III India',1.519792,23.33324,0.015567,Pediatric
Rwanda,'N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC',59.059059,2.287104,1.072834,3.344134,0.335219,'Aurobindo Unit III India',0.082813,3.315387,0.851015,Pediatric
Guyana,'N/A - From RDC',Air,Didanosine,Generic,100mg,'Chewable/dispersible tablet',59.059059,0.540324,0.435807,5.737047,0.544731,'Aurobindo Unit III India',0.103808,4.215673,0.725179,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,30.321066,11.844777,2.786778,0.251414,'Strides Bangalore India.',0.935436,15.965755,11.313573,Pediatric
'South Africa',DDP,Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,18.772641,5.866945,2.229422,0.041902,'Aurobindo Unit III India',5.11574,44.59327,9.767216,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,30/60mg,'Tablet - FDC',59.059059,86.664796,24.916552,2.051069,0.209512,'Mylan (formerly Matrix) Nashik',2.603359,23.935617,26.973032,Pediatric
Guyana,'N/A - From RDC',Air,Efavirenz,Generic,200mg,Tablet,89.089089,0.117742,0.115625,6.91121,0.419024,'Strides Bangalore India.',0.328919,18.572638,0.092107,Pediatric
'South Africa',DDP,Truck,Efavirenz,Generic,200mg,Capsule,89.089089,0.877422,2.18535,17.738771,1.131364,'Aurobindo Unit III India',1.519792,23.33324,2.087322,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,'Chewable/dispersible tablet - FDC',59.059059,32.983977,7.902785,1.709224,0.167609,'Cipla Goa India',11.801426,31.938449,8.555557,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Didanosine,Generic,200mg,'Chewable/dispersible tablet',59.059059,9.701644,15.666692,11.518683,1.089462,'Aurobindo Unit III India',7.682941,30.907558,26.080504,Pediatric
'South Africa',DDP,Truck,Zidovudine,Retrovir,10mg/ml,'Oral solution',199.199199,0.804841,0.65428,5.789067,0.167609,'GSK Mississauga (Canada)',1.519792,23.33324,0.989824,Pediatric
Namibia,EXW,Air,Lamivudine/Stavudine,Generic,30/6mg,'Chewable/dispersible tablet - FDC',59.059059,3.224204,0.638442,1.411968,0.125707,'Cipla Goa India',0.292761,5.123381,0.966473,Pediatric
Haiti,'N/A - From RDC',Air,Zidovudine,Generic,100mg,Capsule,99.099099,0.946777,0.493952,3.715704,0.209512,'Aurobindo Unit III India',0.127135,35.666986,0.822475,Pediatric
Uganda,EXW,Air,Atazanavir,Generic,150mg,Capsule,59.059059,0.072581,0.201637,19.388544,1.801802,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',0.003499,3.404218,0.304861,Pediatric
Guatemala,DDU,Air,Didanosine,Videx,50mg,'Chewable/dispersible tablet',59.059059,0.258065,2.045504,56.196308,5.279698,'Bristol-Myers Squibb Anagni IT',1.519792,23.33324,2.606234,Pediatric
'South Africa',DDP,Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.048387,0.041092,5.863381,0.125707,'Aurobindo Unit III India',1.519792,23.33324,0.038918,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,12.417782,2.548559,1.463987,0.041902,'Aurobindo Unit III India',5.444659,30.334734,3.148497,Pediatric
Rwanda,FCA,Air,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,2.538718,2.0402,5.729616,0.544731,'ABBVIE Ludwigshafen Germany',0.216947,9.91975,2.599748,Pediatric
Zimbabwe,EXW,Ocean,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,68.546995,57.409367,5.974852,0.544731,'Aurobindo Unit III India',4.511555,55.962102,62.147464,Pediatric
Haiti,EXW,Air,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.724196,0.516382,5.075652,0.125707,'Aurobindo Unit III India',0.209948,6.120956,0.492966,Pediatric
'South Sudan','N/A - From RDC',Air,Efavirenz,Generic,200mg,Tablet,89.089089,0.104839,0.080948,5.424928,0.335219,'Strides Bangalore India.',0.043156,4.13575,0.077837,Pediatric
'Congo DRC','N/A - From RDC',Air,Efavirenz,Generic,200mg,Tablet,89.089089,0.501615,0.382662,5.424928,0.335219,'Strides Bangalore India.',0.884116,70.769572,0.365833,Pediatric
'South Africa',DDP,Ocean,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,17.100055,4.026011,1.679498,0.041902,'Aurobindo Unit III India',4.453236,38.782168,5.129443,Pediatric
Ethiopia,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,22.337169,5.002948,1.597753,0.041902,'Aurobindo Unit III India',41.075215,306.575173,6.180239,Pediatric
Rwanda,CIP,Air,Didanosine,Videx,50mg,'Chewable/dispersible tablet',59.059059,0.291936,0.290491,7.059838,0.670438,'BMS Meymac France',0.046655,0.295699,0.359346,Pediatric
'South Africa',DDP,Truck,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.046774,0.181452,26.753069,0.502828,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,0.275023,Pediatric
'South Africa',DDP,Air,Abacavir,Ziagen,20mg/ml,'Oral solution',239.239239,45.159823,47.137173,7.446271,0.167609,'GSK Mississauga (Canada)',1.519792,23.33324,78.47113,Pediatric
Haiti,'N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,7.756477,1.495046,1.37481,0.041902,'Aurobindo Unit III India',9.045272,258.375684,2.489479,Pediatric
Rwanda,'N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,60/30mg,'Chewable/dispersible tablet - FDC',59.059059,2.088716,1.108308,3.782587,0.335219,'Cipla Patalganga India',0.201784,7.331994,0.879555,Pediatric
Haiti,'N/A - From RDC',Air,Stavudine,Generic,1mg/ml,'Powder for oral solution',199.199199,0.966132,0.135081,0.995809,0.041902,'Aurobindo Unit III India',0.46072,22.63057,0.172538,Pediatric
'South Africa',DDP,Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,30.801712,10.107325,2.340894,0.041902,'Aurobindo Unit III India',8.592717,11.888489,16.825713,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Efavirenz,Generic,200mg,Capsule,89.089089,6.400021,2.947414,3.284682,0.209512,'Micro labs Verna Goa India',0.654339,0.865416,2.338995,Pediatric
'South Africa',DDP,Truck,Abacavir,Ziagen,20mg/ml,'Oral solution',239.239239,0.062903,0.110323,12.202372,0.293317,'GSK Mississauga (Canada)',1.519792,23.33324,0.184214,Pediatric
Nigeria,'N/A - From RDC','Air Charter',Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC',59.059059,7.925832,3.303097,2.972563,0.293317,'Mylan (formerly Matrix) Nashik',0.671835,106.801617,3.154983,Pediatric
Uganda,EXW,Air,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,6.853248,5.740937,5.974852,0.544731,'Aurobindo Unit III India',0.494545,5.13802,5.217658,Pediatric
Uganda,EXW,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.301614,0.973483,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',0.25777,8.811629,0.773178,Pediatric
Haiti,FCA,Air,Didanosine,Videx,25mg,'Chewable/dispersible tablet',59.059059,0.191936,0.141129,5.201986,0.502828,'Bristol-Myers Squibb Anagni IT',0.030326,1.983135,0.153079,Pediatric
'South Africa',DDP,Truck,Atazanavir,Reyataz,150mg,Capsule,59.059059,0.008065,0.022182,16.349098,1.550388,'BMS Evansville US',1.519792,23.33324,0.018162,Pediatric
Tanzania,EXW,Air,Efavirenz,Generic,50mg,Capsule,29.029029,9.55487,1.552926,1.1593,0.209512,'Aurobindo Unit III India',0.459553,11.201839,1.48279,Pediatric
'South Africa',DDP,Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,18.772641,5.866945,2.229422,0.041902,'Aurobindo Unit III India',5.178724,11.333721,9.767216,Pediatric
Haiti,'N/A - From RDC',Air,Stavudine,Generic,1mg/ml,'Oral solution',199.199199,0.64355,0.094086,1.040397,0.041902,'Aurobindo Unit III India',0.045489,23.513145,0.142701,Pediatric
'South Sudan','N/A - From RDC',Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,3.425818,0.581948,1.21132,0.041902,'Aurobindo Unit III India',0.885282,33.364261,0.461831,Pediatric
Rwanda,'N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,3.224204,0.661963,1.463987,0.041902,'Aurobindo Unit III India',1.00192,19.09409,0.817286,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,30/60mg,'Chewable/dispersible tablet - FDC',59.059059,28.48235,5.904479,1.47885,0.125707,'Cipla Goa India',4.193134,23.33324,5.365547,Pediatric
Tanzania,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,30/60mg,'Chewable/dispersible tablet - FDC',59.059059,55.440501,12.416703,1.597753,0.167609,'Cipla Goa India',2.736326,5.047636,9.855431,Pediatric
'South Africa',DDP,Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.030645,0.024034,5.313457,0.125707,'Aurobindo Unit III India',1.519792,23.33324,0.019459,Pediatric
'South Africa',DDP,Truck,Stavudine,Zerit,1mg/ml,'Powder for oral solution',199.199199,0.966132,0.14617,1.077554,0.041902,'BMS Meymac France',1.519792,23.33324,0.180322,Pediatric
Haiti,'N/A - From RDC',Air,Efavirenz,Generic,200mg,Capsule,89.089089,0.804841,1.344088,11.890253,0.754243,'Aurobindo Unit III India',0.332418,8.709921,1.660518,Pediatric
'South Africa',DDP,Truck,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.141936,0.404319,20.094528,0.460926,'Aurobindo Unit III India',1.519792,23.33324,0.386589,Pediatric
Vietnam,EXW,Air,Zidovudine,Generic,100mg,Capsule,99.099099,2.256459,1.291333,4.079843,0.209512,'Aurobindo Unit III India',0.123636,9.902488,1.595654,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,8.912932,1.950054,1.560596,0.041902,'Aurobindo Unit III India',6.201639,37.993533,2.951311,Pediatric
Haiti,'N/A - From RDC',Air,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.462905,0.658066,10.106715,0.251414,'Aurobindo Unit III India',0.870119,20.839492,1.094904,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC',59.059059,9.966161,4.101317,2.935406,0.293317,'Aurobindo Unit III India',1.305178,4.889895,3.254874,Pediatric
Haiti,'N/A - From RDC',Air,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.875809,1.252153,10.181029,0.251414,'Aurobindo Unit III India',0.46072,22.63057,1.595654,Pediatric
Uganda,'N/A - From RDC',Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,32.256556,6.55243,1.449125,0.041902,'Aurobindo Unit III India',8.705855,15.897293,8.347993,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,0.169355,0.037399,1.560596,0.041902,'Cipla Goa India',0.116638,1.365671,0.029837,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Nevirapine,Generic,10mg/ml,'Oral suspension',99.099099,6.450021,0.873657,0.966083,0.041902,'Aurobindo Unit III India',0.874785,10.83388,0.834151,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,4.514531,0.987905,1.560596,0.041902,'Aurobindo Unit III India',0.243773,18.861294,1.494466,Pediatric
Mozambique,'N/A - From RDC',Truck,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,3.788722,0.829134,1.560596,0.041902,'Aurobindo Unit III India',1.054407,1.977128,1.055985,Pediatric
Haiti,'N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,3.893561,0.770919,1.411968,0.041902,'Aurobindo Unit III India',2.939276,89.3255,1.166254,Pediatric
Guyana,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,0.256452,0.056452,1.560596,0.041902,'Aurobindo Unit III India',0.46072,4.495905,0.054486,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,3.224204,0.705646,1.560596,0.041902,'Aurobindo Unit III India',8.795667,96.234677,0.674585,Pediatric
Haiti,EXW,Ocean,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,3.28872,0.685485,1.486282,0.041902,'Aurobindo Unit III India',1.519792,23.33324,0.54356,Pediatric
Tanzania,FCA,Air,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,1.232262,0.763459,4.414256,0.419024,'ABBVIE Ludwigshafen Germany',0.097976,4.817118,0.729071,Pediatric
'South Africa',DDP,Truck,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.159678,0.812364,35.930858,0.670438,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,1.229821,Pediatric
Zimbabwe,FCA,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,1.745167,6.579527,26.871972,0.502828,'ABBVIE (Abbott) Logis. UK',1.215367,61.839111,10.95293,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,3.893561,0.750631,1.37481,0.041902,'Aurobindo Unit III India',9.201567,22.115401,1.24928,Pediatric
Burundi,'N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.385485,0.074597,1.37481,0.041902,'Aurobindo Unit III India',0.381406,18.364699,0.080431,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Efavirenz,Generic,200mg,Tablet,89.089089,0.427421,0.415626,6.91121,0.419024,'Strides Bangalore India.',0.019828,4.140307,0.396967,Pediatric
Haiti,'N/A - From RDC',Air,Efavirenz,Generic,200mg,Capsule,89.089089,0.269356,0.274073,7.215897,0.460926,'Aurobindo Unit III India',2.05866,63.774189,0.456642,Pediatric
Mozambique,'N/A - From RDC',Truck,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,7.391959,1.432502,1.382242,0.041902,'Aurobindo Unit III India',33.470422,79.025984,1.136417,Pediatric
Rwanda,FCA,Air,Nelfinavir,Viracept,50mg/g,'Oral powder',143.143143,0.237098,0.912216,27.265836,1.047559,'Roche Basel',0.031492,4.325736,1.519114,Pediatric
Nigeria,'N/A - From RDC',Air,Stavudine,Generic,1mg/ml,'Oral solution',199.199199,0.056452,0.008468,1.040397,0.041902,'Aurobindo Unit III India',0.004666,2.956716,0.012973,Pediatric
Tanzania,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,30/60mg,'Tablet - FDC',59.059059,54.924371,17.107128,2.221991,0.209512,'Mylan (formerly Matrix) Nashik',1.526791,11.318737,21.79559,Pediatric
Zimbabwe,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,1.311295,0.000002,0,0,'Mylan (formerly Matrix) Nashik',0.069983,4.6407,0,Pediatric
'South Africa',DDP,Truck,Efavirenz,Generic,200mg,Capsule,89.089089,0.074194,0.14411,13.56232,0.838047,'Aurobindo Unit III India',1.519792,23.33324,0.114161,Pediatric
Ghana,'N/A - From RDC',Truck,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.206452,0.000217,0.007431,0,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,0,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Efavirenz,Stocrin/Sustiva,30mg/ml,'Oral solution',179.179179,2.422588,4.282749,12.603668,0.377121,'MSD Haarlem NL',0.709159,6.890775,5.291602,Pediatric
'South Africa',DDP,Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.004839,0.004499,4.979043,0.125707,'Aurobindo Unit III India',1.519792,23.33324,0.003892,Pediatric
Haiti,'N/A - From RDC',Air,Zidovudine,Generic,100mg,Capsule,99.099099,2.001619,1.009961,3.596802,0.209512,'Aurobindo Unit III India',0.303259,8.464593,1.681274,Pediatric
Zimbabwe,EXW,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,6.117762,19.64571,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',3.833889,91.538877,15.594595,Pediatric
Haiti,EXW,Ocean,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,3.114526,0.464174,1.062691,0.041902,'Aurobindo Unit III India',4.086993,24.569583,0.44367,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,6.99841,1.385419,1.411968,0.041902,'Cipla Goa India',1.903531,17.679567,2.306563,Pediatric
Burundi,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,0.288711,0.063508,1.560596,0.041902,'Aurobindo Unit III India',0.381406,18.364699,0.068756,Pediatric
Tanzania,FCA,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.700002,2.252473,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',0.548198,14.729307,2.150889,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,4.703241,0.940969,1.42683,0.041902,'Aurobindo Unit III India',1.572279,18.065685,1.424413,Pediatric
Uganda,FCA,Air,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,0.337098,0.261089,5.499242,0.502828,'ABBVIE Ludwigshafen Germany',0.04199,2.336076,0.282807,Pediatric
Haiti,'N/A - From RDC',Air,Efavirenz,Generic,50mg,Capsule,29.029029,2.708073,0.632259,1.664635,0.293317,'Aurobindo Unit III India',11.238065,328.906729,0.684963,Pediatric
Zimbabwe,'N/A - From RDC',Air,Didanosine,Generic,125mg,'Delayed-release capsules',29.029029,0.198388,0.177084,6.316697,1.173266,'Aurobindo Unit III India',0.009331,3.243473,0.294482,Pediatric
Haiti,'N/A - From RDC',Air,Efavirenz,Generic,200mg,Capsule,89.089089,1.014519,1.025657,7.201034,0.460926,'Aurobindo Unit III India',1.23053,39.666331,1.30636,Pediatric
Ethiopia,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,4.837112,1.018147,1.501144,0.041902,'Aurobindo Unit III India',1.387991,23.372321,1.297279,Pediatric
Guyana,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,0.588712,0.129133,1.560596,0.041902,'Aurobindo Unit III India',0.044322,16.286933,0.140106,Pediatric
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,273.300882,106.758615,2.786778,0.251414,'Strides Bangalore India.',9.376524,106.801617,101.968751,Pediatric
Tanzania,'N/A - From RDC',Truck,Efavirenz,Generic,200mg,Capsule,89.089089,10.498421,9.701578,6.591659,0.419024,'Aurobindo Unit III India',0.968095,5.862474,12.360478,Pediatric
'South Africa',DDP,Truck,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.001613,0.007414,16.393686,0.293317,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,0.006486,Pediatric
'South Africa',DDP,Truck,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,0.320969,0.236896,5.239143,0.125707,'Aurobindo Unit III India',1.519792,23.33324,0.394373,Pediatric
'South Africa',DDP,Truck,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,0.01129,0.007772,4.295354,0.419024,'ABBVIE Ludwigshafen Germany',1.519792,23.33324,0.006486,Pediatric
Vietnam,EXW,Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,1.112907,0.243801,1.560596,0.041902,'Aurobindo Unit III India',0.509708,4.21733,0.23351,Pediatric
Nigeria,'N/A - From RDC','Air Charter',Efavirenz,Generic,200mg,Tablet,89.089089,17.325862,13.17608,5.424928,0.335219,'Strides Bangalore India.',0.872452,71.672965,12.584907,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,12.901655,1.922046,1.062691,0.041902,'Aurobindo Unit III India',3.420991,41.291865,1.525601,Pediatric
Nigeria,'N/A - From RDC','Air Charter',Efavirenz,Generic,200mg,Capsule,89.089089,1.611296,1.691871,7.483428,0.460926,'Aurobindo Unit III India',0.138799,23.33324,2.816393,Pediatric
Uganda,EXW,Air,Efavirenz,Generic,50mg,Capsule,29.029029,0.314517,0.073764,1.664635,0.293317,'Aurobindo Unit III India',0.013997,3.164482,0.070053,Pediatric
Nigeria,'N/A - From RDC','Air Charter',Efavirenz,Generic,200mg,Capsule,89.089089,16.49844,9.45314,4.087274,0.251414,'Aurobindo Unit III India',1.755401,34.72869,7.503464,Pediatric
Tanzania,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,67.967961,26.408969,2.771915,0.251414,'Mylan (formerly Matrix) Nashik',4.001848,66.904975,25.2243,Pediatric
'Cote d Ivoire',CIP,Air,Efavirenz,Stocrin/Sustiva,30mg/ml,'Oral solution',179.179179,4.412917,7.798991,12.603668,0.377121,'MSD Haarlem NL',0.938935,5.727416,12.983172,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Didanosine,Generic,200mg,'Chewable/dispersible tablet',59.059059,0.417743,0.677084,11.518683,1.089462,'Aurobindo Unit III India',0.062984,3.596828,1.127336,Pediatric
Tanzania,FCA,Air,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,4.411305,2.730488,4.414256,0.419024,'ABBVIE Ludwigshafen Germany',0.382572,13.601784,2.607531,Pediatric
Zimbabwe,EXW,Air,Efavirenz,Generic,200mg,Tablet,89.089089,22.843622,22.131286,6.91121,0.419024,'Strides Bangalore India.',1.031079,28.585914,17.56646,Pediatric
Haiti,'N/A - From RDC',Air,Didanosine,Generic,200mg,'Chewable/dispersible tablet',59.059059,0.308066,0.500001,11.518683,1.089462,'Aurobindo Unit III India',9.430177,269.497289,0.832853,Pediatric
'South Africa',DDP,Truck,Abacavir,Ziagen,20mg/ml,'Oral solution',239.239239,0.008065,0.024241,17.872536,0.419024,'GSK Mississauga (Canada)',1.519792,23.33324,0.023351,Pediatric
Vietnam,EXW,Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,1.611296,0.322581,1.42683,0.041902,'Aurobindo Unit III India',1.119724,47.510939,0.398265,Pediatric
Zambia,'N/A - From RDC',Air,Nevirapine,Generic,10mg/ml,'Oral suspension',99.099099,10.93068,1.480412,0.966083,0.041902,'Aurobindo Unit III India',1.583943,10.873549,1.175335,Pediatric
Haiti,FCA,Air,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,0.070968,0.068347,6.717993,0.628536,'ABBVIE Ludwigshafen Germany',0.015163,3.20163,0.103782,Pediatric
Rwanda,'N/A - From RDC',Truck,Efavirenz,Generic,200mg,Tablet,89.089089,1.398392,1.356252,6.91121,0.419024,'Strides Bangalore India.',0.201784,7.331994,1.076742,Pediatric
'Cote d Ivoire',FCA,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.079033,0.345263,30.543087,0.586633,'ABBVIE (Abbott) Logis. UK',0.115472,6.695058,0.522804,Pediatric
'South Africa',DDP,Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.124194,0.08774,4.979043,0.125707,'Aurobindo Unit III India',1.519792,23.33324,0.084323,Pediatric
'South Africa',DDP,Ocean,Abacavir,Ziagen,20mg/ml,'Oral solution',239.239239,3.617754,3.498715,6.896347,0.167609,'GSK Mississauga (Canada)',1.01475,12.964365,4.457452,Pediatric
'South Africa',DDP,Ocean,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,80.643809,17.305135,1.53087,0.041902,'Cipla Goa India',1.519792,23.33324,22.047262,Pediatric
Haiti,'N/A - From RDC',Air,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.359679,0.511829,10.106715,0.251414,'Aurobindo Unit III India',0.870119,20.839492,0.852313,Pediatric
'Cote d Ivoire',CIP,Air,Didanosine,Videx,50mg,'Chewable/dispersible tablet',59.059059,9.675838,9.576628,7.059838,0.670438,'BMS Meymac France',1.490633,6.011929,15.942266,Pediatric
Tanzania,'N/A - From RDC',Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.235485,1.015072,30.543087,0.586633,'ABBVIE (Abbott) Logis. UK',3.929532,33.447844,1.254469,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,10.964551,4.283651,2.786778,0.251414,'Strides Bangalore India.',0.340583,5.772263,4.091619,Pediatric
Uganda,EXW,Air,Atazanavir,Generic,150mg,Capsule,59.059059,0.617744,1.683229,19.388544,1.801802,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',0.046655,3.415542,2.547857,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,22.929106,9.912743,3.084034,0.293317,'Mylan (formerly Matrix) Nashik',4.167473,38.435408,9.467545,Pediatric
'South Africa',DDP,Truck,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.001613,0.00788,17.426652,0.335219,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,0.007784,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,30/6mg,'Chewable/dispersible tablet - FDC',59.059059,5.56776,1.10227,1.411968,0.125707,'Cipla Goa India',0.801303,11.749391,1.834353,Pediatric
