country,'vendor inco term','shipment mode','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
Uganda,CIP,Air,'Didanosine EC','Videx EC',400mg,'Delayed-release capsules - blister',29.029029,0.224194,0.556755,17.590143,3.310287,'BMS Meymac France',0.006998,23.33324,0.687558,Adult
'South Africa',DDP,Truck,Didanosine,Generic,250mg,'Delayed-release capsules',29.029029,0.01129,0.022606,12.499628,2.346533,'Aurobindo Unit III India',1.519792,23.33324,0.022054,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,72.761525,85.04178,8.33804,0.796145,'Mylan (formerly Matrix) Nashik',7.208224,73.626099,108.346176,Adult
'South Africa',DDP,Truck,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.014516,0.059577,26.351773,0.502828,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,0.073945,Pediatric
Zambia,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,33.227527,22.395019,4.808121,0.460926,'Cipla Goa India',22.687245,58.336983,33.89272,Adult
Haiti,'N/A - From RDC',Air,Stavudine,Generic,1mg/ml,'Powder for oral solution',199.199199,0.966132,0.135081,0.995809,0.041902,'Aurobindo Unit III India',0.46072,22.63057,0.172538,Pediatric
Zimbabwe,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,16.493602,3.883242,1.679498,0.167609,'Hetero Unit III Hyderabad IN',0.459553,38.435408,3.708922,Adult
'South Africa',DDP,Ocean,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,181.603812,122.394292,4.808121,0.921852,'Cipla Goa India',9.320537,34.427225,155.934275,Adult
Haiti,EXW,Air,'HIV 1/2 OraQuick Advance HIV Rapid Antibody Kit',OraQuick,300mg,'Test kit',99.099099,0.03871,1.470096,260.099284,14.665829,'Pacific Biotech Thailand',0.069983,10.69247,1.816191,'HIV test'
Mozambique,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,7.740348,58.06461,53.506138,3.01697,'Inverness Japan',1.65276,45.200792,87.875108,'HIV test'
'Congo DRC','N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,0.111291,0.030343,1.917303,0.167609,'Strides Bangalore India.',0.053653,1.572298,0.032432,Adult
Uganda,CIP,Air,Raltegravir,Isentress,400mg,Tablet,59.059059,0.370969,3.551165,67.997384,6.36916,'MSD Haarlem NL',0.026827,0.860514,4.52491,Adult
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,30/6mg,'Chewable/dispersible tablet - FDC',59.059059,5.94518,1.176968,1.411968,0.125707,'Cipla Goa India',0.247272,7.39759,1.958892,Pediatric
Uganda,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,1.12581,0.284204,1.798401,0.167609,'Hetero Unit III Hyderabad IN',0.572692,13.814004,0.307455,Adult
Nigeria,'N/A - From RDC','Air Charter',Zidovudine,Generic,300mg,Tablet,59.059059,2.735493,2.146914,5.59585,0.544731,'Aurobindo Unit III India',7.843901,114.891623,3.249685,Adult
'South Africa',DDP,Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.029032,0.068475,15.94037,1.508485,'Aurobindo Unit III India',1.519792,23.33324,0.054486,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,26.788796,37.060006,9.86891,0.921852,'Aurobindo Unit III India',2.136807,40.788089,45.78488,Adult
'South Africa',DDP,Truck,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,0.403227,0.839393,14.788502,2.765556,'Aurobindo Unit III India',1.519792,23.33324,0.801719,Adult
Vietnam,EXW,Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,1.112907,0.243801,1.560596,0.041902,'Aurobindo Unit III India',0.509708,4.21733,0.23351,Pediatric
Ethiopia,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.546776,1.656589,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',0.149297,2.79718,1.79284,'HIV test'
Nigeria,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,1.611296,1.97413,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',0.104974,23.33324,3.286009,Adult
Zambia,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,31.375908,15.035038,3.418448,0.628536,'Aurobindo Unit III India',12.02887,38.162425,25.029708,Adult
Nigeria,'N/A - From RDC','Air Charter','Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,102.792267,125.815223,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',5.999855,40.175355,190.408176,Adult
'South Africa',DDP,Truck,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,0.220968,0.320347,10.270206,1.927509,'Mylan (formerly Matrix) Nashik',1.519792,23.33324,0.254267,Adult
Haiti,EXW,Air,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,1.191939,4.662306,27.86778,1.298973,'Aurobindo Unit III India',0.236775,7.692564,7.761622,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,3.224204,0.705646,1.560596,0.041902,'Aurobindo Unit III India',8.795667,96.234677,0.674585,Pediatric
'Cote d Ivoire','N/A - From RDC',Truck,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,3.224204,0.705646,1.560596,0.041902,'Aurobindo Unit III India',6.570215,60.581811,0.674585,Pediatric
Haiti,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,4.161304,1.626137,2.786778,0.251414,'Strides Bangalore India.',0.128302,6.747638,1.290793,Pediatric
'South Africa',DDP,Truck,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.004839,0.004499,4.979043,0.125707,'Aurobindo Unit III India',1.519792,23.33324,0.003892,Pediatric
Guyana,FCA,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.030645,0.204369,45.197824,0.838047,'ABBVIE (Abbott) Logis. UK',0.060652,3.977698,0.194592,Pediatric
Cameroon,'N/A - From RDC','Air Charter',Nevirapine,Generic,200mg,Tablet,59.059059,31.745264,7.473732,1.679498,0.167609,'Strides Bangalore India.',2.021335,72.129409,7.138928,Adult
Vietnam,EXW,Air,Lamivudine,Generic,150mg,Tablet,59.059059,44.321111,11.080663,1.783538,0.167609,'Aurobindo Unit III India',3.61461,17.324003,16.76993,Adult
Uganda,EXW,Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,98.271285,82.917624,6.019441,0.544731,'Cipla Goa India',10.075185,106.208078,79.197607,Adult
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,193.547399,45.56459,1.679498,0.167609,'Aurobindo Unit III India',13.318886,41.224923,43.51983,Adult
Uganda,'N/A - From RDC',Truck,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,14.127465,29.759322,15.026307,0.71234,'ABBVIE Ludwigshafen Germany',2.09715,20.216988,28.424688,Adult
Rwanda,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,1.8742,6.252698,23.780506,6.704379,'Trinity Biotech Plc',0.449056,21.643939,9.462356,'HIV test'
Vietnam,EXW,Air,Didanosine,Generic,250mg,'Delayed-release capsules',29.029029,0.240323,0.327621,9.660831,1.801802,'Aurobindo Unit III India',0.034991,14.192733,0.495561,Adult
Guyana,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,0.693551,0.209997,2.155108,0.209512,'Aurobindo Unit III India',0.439725,18.048941,0.259456,Adult
'South Africa',DDP,Ocean,Lamivudine,Generic,150mg,Tablet,59.059059,709.678096,179.637387,1.805832,0.167609,'Strides Bangalore India.',22.819046,116.914288,228.863428,Adult
'Cote d Ivoire',FCA,Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.079033,0.345263,30.543087,0.586633,'ABBVIE (Abbott) Logis. UK',0.115472,6.695058,0.522804,Pediatric
'South Africa',DDP,Truck,Lamivudine,Generic,150mg,Tablet,59.059059,13.137139,13.28277,7.215897,0.670438,'Aurobindo Unit III India',1.519792,23.33324,20.102641,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,50mg,Capsule,29.029029,0.369356,0.161272,3.098897,0.586633,'Aurobindo Unit III India',1.519792,23.33324,0.268537,Pediatric
Zambia,'N/A - From RDC',Air,Stavudine,Generic,1mg/ml,'Oral solution',199.199199,14.595208,2.204725,1.077554,0.041902,'Aurobindo Unit III India',1.264355,17.884365,2.724287,Pediatric
'South Africa',DDP,Truck,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,0.012903,0.023093,11.34776,2.137021,'Aurobindo Unit III India',1.519792,23.33324,0.018162,Adult
Uganda,'N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,44.135626,21.103083,3.411016,0.628536,'Ranbaxy per Shasun Pharma',3.365004,8.852644,16.750471,Adult
'Cote d Ivoire','N/A - From RDC',Air,Zidovudine,Generic,300mg,Tablet,59.059059,12.23391,10.387433,6.056598,0.586633,'Aurobindo Unit III India',6.858311,50.595981,12.832687,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,161.28923,109.543187,4.845278,0.460926,'Hetero Unit III Hyderabad IN',10.328289,117.037643,86.951445,Adult
Vietnam,EXW,Air,Zidovudine,Generic,300mg,Tablet,59.059059,0.540324,0.423388,5.573556,0.502828,'Mylan (formerly Matrix) Nashik',0.020995,8.717275,0.640856,Adult
'Cote d Ivoire',CIP,Air,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Atripla,600/200/300mg,'Tablet - FDC',29.029029,9.869387,51.822664,37.454297,7.039598,'MSD Haarlem NL',1.519792,23.33324,78.42832,Adult
Tanzania,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,60/100/12mg,'Chewable/dispersible tablet - FDC',59.059059,12.730686,5.703,3.195505,0.293317,'Cipla Goa India',2.687338,20.674778,5.447276,Pediatric
Uganda,FCA,Air,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,0.337098,0.261089,5.499242,0.502828,'ABBVIE Ludwigshafen Germany',0.04199,2.336076,0.282807,Pediatric
Mozambique,EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,4.464531,36.14779,57.742041,3.268385,'Inverness Japan',0.732486,26.167015,46.053417,'HIV test'
'South Sudan',EXW,Air,'HIV Capillary Tubes for Determine EDTA 50uL100 Pcs',Determine,300mg,'Test kit - Ancillary',99.099099,0.030645,0.026882,5.945126,0.335219,'Alere Medical Co. Ltd.',1.519792,23.33324,0.024648,'HIV test - Ancillary'
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,514.758112,118.501787,1.642341,0.167609,'Hetero Unit III Hyderabad IN',22.932184,73.015298,94.061834,Adult
'South Sudan','N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.401614,0.346943,6.138343,0.586633,'Aurobindo Unit III India',3.093238,78.674287,0.376211,Adult
Vietnam,EXW,Air,Zidovudine,Generic,300mg,Tablet,59.059059,0.845164,0.582158,4.904729,0.460926,'Cipla Goa India',0.039657,2.785131,0.630478,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,23.172655,8.786896,2.705033,0.502828,'Strides Bangalore India.',5.142567,59.352683,9.511652,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,239.626579,162.747218,4.845278,0.460926,'Aurobindo Unit III India',22.389818,148.643901,129.18178,Adult
'South Africa',DDP,Truck,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,0.01129,0.020528,11.34776,2.137021,'Aurobindo Unit III India',1.519792,23.33324,0.016865,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,600/300mg,'Tablet - FDC',29.029029,5.482276,7.723131,10.047264,1.885607,'Mylan (formerly Matrix) Nashik',0.288096,8.334609,7.37633,Adult
Haiti,'N/A - From RDC',Air,Efavirenz,Generic,200mg,Capsule,89.089089,0.337098,0.538408,11.340329,0.71234,'Aurobindo Unit III India',2.431901,82.393399,0.814691,Pediatric
'South Africa',DDP,Ocean,Lamivudine,Generic,150mg,Tablet,59.059059,40.872712,10.090833,1.761244,0.167609,'Aurobindo Unit III India',1.491799,39.259015,16.79847,Adult
Nigeria,'N/A - From RDC','Air Charter',Efavirenz,Generic,600mg,Tablet,29.029029,0.445163,0.318793,5.090515,0.963754,'Aurobindo Unit III India',0.062984,25.70339,0.482588,Adult
'South Africa',DDP,Ocean,Efavirenz,Generic,50mg,Capsule,29.029029,72.953461,18.542718,1.813264,0.335219,'Aurobindo Unit III India',3.118898,18.300898,23.623457,Pediatric
'South Africa',DDP,Truck,Didanosine,Generic,250mg,'Delayed-release capsules',29.029029,0.025807,0.040761,10.604619,2.011314,'Aurobindo Unit III India',1.519792,23.33324,0.038918,Adult
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,9.691967,89.867416,66.139532,3.729311,'Alere Medical Co. Ltd.',7.00994,104.026636,71.333499,'HIV test'
Tanzania,'N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,9.240352,26.503218,20.458667,1.927509,'Aurobindo Unit III India',0.66367,3.057457,32.743331,Adult
'South Africa',DDP,Truck,Ritonavir,Norvir,100mg,Capsule,83.083083,0.529034,0.562118,7.557742,0.502828,'ABBVIE (Abbott) Logis. UK',1.519792,23.33324,0.851015,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,161.28923,172.883343,7.646919,0.71234,'Mylan (formerly Matrix) Nashik',15.227082,82.834963,187.153302,Adult
Zimbabwe,'N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,125.937503,70.315893,3.983235,0.754243,'Mylan (formerly Matrix) Nashik',8.736181,52.81792,89.584923,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',59.059059,28.224285,11.466752,2.898249,0.251414,'Mylan (formerly Matrix) Nashik',1.506962,5.480016,17.353706,Adult
'South Africa',DDP,Truck,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.037097,0.098832,18.214381,0.419024,'Aurobindo Unit III India',1.519792,23.33324,0.077837,Pediatric
Botswana,EXW,Air,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,0.159678,1.209511,53.498707,3.01697,'Inverness Japan',0.029159,3.582362,1.494466,'HIV test'
Guatemala,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,55.729212,25.078831,3.210368,0.586633,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',3.072243,71.827633,31.950693,Adult
Vietnam,EXW,Air,Stavudine,Generic,30mg,Capsule,59.059059,9.753257,1.473389,1.077554,0.083805,'Aurobindo Unit III India',2.104148,21.892202,2.230023,Adult
Zambia,'N/A - From RDC',Air,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,1.014519,4.350309,30.543087,0.586633,'ABBVIE (Abbott) Logis. UK',0.096809,15.609328,5.374628,Pediatric
Mozambique,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',59.059059,12.001652,3.250879,1.932166,0.167609,'Hetero Unit III Hyderabad IN',14.472435,54.011558,2.580289,Adult
'Cote d Ivoire','N/A - From RDC',Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,11.498424,5.630217,3.492762,0.670438,'Aurobindo Unit VII IN',0.780308,8.391574,5.377223,Adult
'Cote d Ivoire','N/A - From RDC',Air,Didanosine,Generic,200mg,'Chewable/dispersible tablet',59.059059,9.701644,15.666692,11.518683,1.089462,'Aurobindo Unit III India',7.682941,30.907558,26.080504,Pediatric
Tanzania,'N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,30.666228,43.733548,10.173598,1.927509,'Mylan (formerly Matrix) Nashik',5.380508,12.401242,41.771098,Adult
'South Africa',DDP,Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.383872,1.314975,24.337862,2.30463,'Hetero Unit III Hyderabad IN',1.519792,23.33324,1.255766,Adult
Vietnam,FCA,Air,Ritonavir,Norvir,100mg,Tablet,29.029029,0.64355,1.563175,17.285455,3.268385,'ABBVIE Ludwigshafen Germany',1.519792,23.33324,1.420521,Adult
Uganda,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,6.058084,4.248093,5.001338,0.460926,'Aurobindo Unit III India',8.058515,17.077812,3.371629,Adult
Uganda,'N/A - From RDC',Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,0.12742,0.55242,30.543087,1.42468,'ABBVIE Ludwigshafen Germany',0.022161,4.767403,0.835448,Adult
'Cote d Ivoire',EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,3.224204,9.744639,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',0.671835,24.74645,9.307979,'HIV test'
Tanzania,EXW,Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,29.766225,21.953745,5.261437,0.502828,'Hetero Unit III Hyderabad IN',12.339127,143.569233,23.766158,Adult
'Cote d Ivoire',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,9.272611,77.285071,59.451265,3.352189,'Alere Medical Co. Ltd.',3.935364,85.690213,70.237298,'HIV test'
Swaziland,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,72.761525,85.04178,8.33804,0.796145,'Mylan (formerly Matrix) Nashik',6.830317,78.408071,108.346176,Adult
Uganda,'N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,12.000039,10.288899,6.116049,1.131364,'Mylan (formerly Matrix) Nashik',0.765145,15.107105,13.109008,Adult
Nigeria,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,12.901655,36.290381,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',3.036085,78.844629,44.833974,'HIV test'
Haiti,EXW,Air,Nevirapine,Generic,50mg,'Chewable/dispersible tablet',29.029029,3.712915,0.483662,0.928926,0.167609,'Aurobindo Unit III India',0.166792,7.770243,0.439778,Pediatric
Tanzania,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,3.791948,31.612954,59.451265,3.352189,'Alere Medical Co. Ltd.',1.185041,65.685514,34.222229,'HIV test'
Nigeria,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,0.866132,0.322692,2.653013,0.251414,'Aurobindo Unit III India',1.931524,28.76071,0.398265,Adult
Vietnam,EXW,Air,Nevirapine,Generic,200mg,Tablet,59.059059,6.933893,1.560486,1.605184,0.167609,'Hetero Unit III Hyderabad IN',0.706826,4.582665,1.417926,Adult
'South Africa',DDP,Ocean,Nevirapine,Generic,200mg,Tablet,59.059059,208.358737,59.035337,2.021343,0.209512,'Cipla Goa India',1.519792,23.33324,75.212365,Adult
'Congo DRC',EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.025807,0.091398,23.780506,6.704379,'Trinity Biotech Plc',0.130634,11.032394,0.072648,'HIV test'
Nigeria,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,72.579266,198.463022,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',7.142907,46.098661,245.185796,Adult
Zimbabwe,'N/A - From RDC',Air,Zidovudine,Generic,300mg,Tablet,59.059059,0.85968,0.876544,7.260486,0.670438,'Ranbaxy Paonta Shahib India',0.178456,3.495534,1.083228,Adult
Zimbabwe,'N/A - From RDC',Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,1.711296,0.356855,1.486282,0.293317,'Cipla Goa India',0.073482,2.06223,0.441075,Adult
Nigeria,'N/A - From RDC','Air Charter','Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,105.647115,129.309432,8.731905,1.634192,'Mylan (formerly Matrix) Nashik',6.876973,21.220017,215.265346,Adult
Zambia,EXW,Air,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,0.191936,0.403226,14.862816,3.352189,'Standard Diagnostics Korea',0.046655,2.66226,0.670693,'HIV test'
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,9.525837,2.421556,1.813264,0.167609,'Aurobindo Unit III India',0.330085,17.155733,3.664814,Adult
Haiti,'N/A - From RDC',Air,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,3.145171,0.688358,1.560596,0.041902,'Aurobindo Unit III India',18.702893,558.29709,0.657721,Pediatric
Rwanda,EXW,Air,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.401614,1.344088,23.780506,6.704379,'Trinity Biotech Plc',0.102641,13.797777,2.034134,'HIV test'
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.424208,41.03098,66.139532,3.729311,'Alere Medical Co. Ltd.',1.383326,86.056375,44.417548,'HIV test'
Uganda,EXW,Air,Nevirapine,Generic,200mg,Tablet,59.059059,36.288827,8.883583,1.746381,0.167609,'Aurobindo Unit III India',2.501884,28.113762,9.616732,Adult
Haiti,'N/A - From RDC',Air,Stavudine,Generic,15mg,Capsule,59.059059,0.056452,0.009073,1.114711,0.083805,'Aurobindo Unit III India',0.964596,26.891297,0.01427,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.343549,0.31496,6.509913,0.628536,'Aurobindo Unit III India',0.022161,3.908995,0.476102,Adult
'South Africa',DDP,Truck,Efavirenz,Generic,600mg,Tablet,29.029029,0.183872,0.323169,12.432746,2.346533,'Hetero Unit III Hyderabad IN',1.519792,23.33324,0.308752,Adult
Tanzania,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,96.772893,83.266263,6.138343,0.586633,'Cipla Goa India',9.164243,141.055047,79.531008,Adult
Nigeria,EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.424208,41.03098,66.139532,3.729311,'Alere Medical Co. Ltd.',1.440478,88.300479,44.417548,'HIV test'
Uganda,'N/A - From RDC',Air,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,32.256556,6.55243,1.449125,0.041902,'Aurobindo Unit III India',8.705855,15.897293,8.347993,Pediatric
Nigeria,EXW,Air,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,16.127471,45.362976,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',3.805896,72.103757,56.042468,'HIV test'
Vietnam,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,3.098397,19.639823,45.197824,2.137021,'ABBVIE Ludwigshafen Germany',0.544699,6.35755,21.261111,Adult
Haiti,DDP,Truck,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,2.014523,27.039274,95.679379,5.405405,'Alere Medical Co. Ltd.',1.519792,23.33324,29.270514,'HIV test'
Zimbabwe,'N/A - From RDC',Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,2.579041,0.537635,1.486282,0.293317,'Cipla Goa India',2.93811,52.656037,0.664207,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,5.209694,4.75531,6.509913,0.628536,'Aurobindo Unit III India',2.182296,39.675515,7.196009,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,60/30mg,'Tablet - FDC',59.059059,3.546786,1.478497,2.972563,0.293317,'Aurobindo Unit III India',0.12247,7.426832,1.412737,Pediatric
'South Africa',DDP,Truck,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,0.035484,0.099541,19.143307,0.87995,'ABBVIE Ludwigshafen Germany',1.519792,23.33324,0.094701,Adult
Zimbabwe,FCA,Air,Didanosine,Videx,25mg,'Chewable/dispersible tablet',59.059059,0.598389,0.437501,5.201986,0.502828,'Bristol-Myers Squibb Anagni IT',0.110806,7.820165,0.417724,Pediatric
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,2.954848,0.751433,1.813264,0.167609,'Aurobindo Unit III India',0.102641,4.17994,1.137714,Adult
Vietnam,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,75.485727,90.348765,8.538688,1.59229,'Mylan (formerly Matrix) Nashik',6.159649,47.039133,86.295022,Adult
'South Africa',DDP,Air,Efavirenz,Generic,600mg,Tablet,29.029029,4.877435,7.984346,11.674742,2.178923,'Aurobindo Unit III India',1.519792,23.33324,12.08286,Adult
Ethiopia,'N/A - From RDC',Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,23.892013,4.977831,1.486282,0.293317,'Cipla Goa India',5.35718,58.347927,7.533301,Adult
'South Africa',DDP,Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.303227,1.039876,24.337862,2.30463,'Hetero Unit III Hyderabad IN',1.519792,23.33324,0.993716,Adult
'South Africa',DDP,Truck,Etravirine,Intelence,100mg,Tablet,119.119119,0.004839,0.01849,20.443804,0.963754,'Janssen-Cilag Latina IT',1.519792,23.33324,0.01427,Adult
'South Sudan',EXW,Air,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.111291,1.046709,66.139532,3.729311,'Alere Medical Co. Ltd.',1.519792,23.33324,0.950906,'HIV test'
Haiti,CIP,Air,Raltegravir,Isentress,400mg,Tablet,59.059059,0.258065,1.501263,41.244315,3.855018,'MSD Haarlem NL',1.519792,23.33324,1.1922,Adult
